segment_id,token,proposed_lemma
dbg_book02_ch032,spes,spes
dbg_book02_ch032,iiii,iiii
dbg_book02_ch032,qui,qui
dbg_book02_ch032,numerus,numerus
dbg_book02_ch032,liii,liii
dbg_book02_ch033,coriosolitas,coriosolitas
dbg_book02_ch034,andes,andes
dbg_book02_ch034,hiberna,hiberna
dbg_book02_ch034,profectus,profectus
dbg_book02_ch034,caesaris,caesaris
dbg_book02_ch034,tempus,tempus
dbg_book03_ch001,xii,xii
dbg_book03_ch001,equitatus,equitatus
dbg_book03_ch001,qui,qui
dbg_book03_ch001,causa,causa
dbg_book03_ch001,opus,opus
dbg_book03_ch001,causa,causa
dbg_book03_ch001,galba,galba
dbg_book03_ch001,reliquis,reliquis
dbg_book03_ch001,qui,qui
dbg_book03_ch001,octodurus,octodurus
dbg_book03_ch001,qui,qui
dbg_book03_ch001,uicus,uicus
dbg_book03_ch002,qui,qui
dbg_book03_ch002,consilium,consilium
dbg_book03_ch002,qui,qui
dbg_book03_ch002,commeatus,commeatus
dbg_book03_ch002,causa,causa
dbg_book03_ch002,tela,tela
dbg_book03_ch002,solum,solum
dbg_book03_ch002,causa,causa
dbg_book03_ch003,galba,galba
dbg_book03_ch003,opus,opus
dbg_book03_ch003,tantum,tantum
dbg_book03_ch003,commeatus,commeatus
dbg_book03_ch004,tempus,tempus
dbg_book03_ch004,flustra,flustra
dbg_book03_ch004,auxilium,auxilium
dbg_book03_ch004,pugna,pugna
dbg_book03_ch004,sui,sui
dbg_book03_ch004,facultas,facultas
dbg_book03_ch005,solum,solum
dbg_book03_ch005,tela,tela
dbg_book03_ch005,sextius,sextius
dbg_book03_ch005,baculus,baculus
dbg_book03_ch005,item,item
dbg_book03_ch005,uolusenus,uolusenus
dbg_book03_ch005,tribunus,tribunus
dbg_book03_ch005,auxilium,auxilium
dbg_book03_ch005,proelium,proelium
dbg_book03_ch005,tantum,tantum
dbg_book03_ch005,tela,tela
dbg_book03_ch006,sui,sui
dbg_book03_ch006,fortuna,fortuna
dbg_book03_ch006,qui,qui
dbg_book03_ch006,plus,plus
dbg_book03_ch006,galba,galba
dbg_book03_ch006,hiberna,hiberna
dbg_book03_ch006,inopia,inopia
dbg_book03_ch007,profectus,profectus
dbg_book03_ch007,subitum,subitum
dbg_book03_ch007,causa,causa
dbg_book03_ch007,crassus,crassus
dbg_book03_ch007,uii,uii
dbg_book03_ch007,proximus,proximus
dbg_book03_ch007,oceanum,oceanum
dbg_book03_ch007,is,is
dbg_book03_ch007,inopia,inopia
dbg_book03_ch007,causa,causa
dbg_book03_ch007,trebius,trebius
dbg_book03_ch007,gallus,gallus
dbg_book03_ch008,auctoritas,auctoritas
dbg_book03_ch008,omnis,omnis
dbg_book03_ch008,scientia,scientia
dbg_book03_ch008,qui,qui
dbg_book03_ch008,initium,initium
dbg_book03_ch008,causa,causa
dbg_book03_ch008,ora,ora
dbg_book03_ch009,oceanum,oceanum
dbg_book03_ch009,prouincia,prouincia
dbg_book03_ch009,nautas,nautas
dbg_book03_ch009,tempus,tempus
dbg_book03_ch009,item,item
dbg_book03_ch009,caesaris,caesaris
dbg_book03_ch009,quantum,quantum
dbg_book03_ch009,facinus,facinus
dbg_book03_ch009,natura,natura
dbg_book03_ch009,pedestria,pedestria
dbg_book03_ch009,itinera,itinera
dbg_book03_ch009,uada,uada
dbg_book03_ch009,portus,portus
dbg_book03_ch009,initis,initis
dbg_book03_ch009,oppida,oppida
dbg_book03_ch009,oppida,oppida
dbg_book03_ch009,britannia,britannia
dbg_book03_ch010,idem,idem
dbg_book03_ch010,autem,autem
dbg_book03_ch010,natura,natura
dbg_book03_ch010,prius,prius
dbg_book03_ch011,qui,qui
dbg_book03_ch011,belgas,belgas
dbg_book03_ch011,qui,qui
dbg_book03_ch011,xii,xii
dbg_book03_ch011,equitatus,equitatus
dbg_book03_ch011,qui,qui
dbg_book03_ch012,situs,situs
dbg_book03_ch012,aestus,aestus
dbg_book03_ch012,[bis,[bis
dbg_book03_ch012,xii,xii
dbg_book03_ch012,rursus,rursus
dbg_book03_ch012,oppida,oppida
dbg_book03_ch012,rursus,rursus
dbg_book03_ch012,difficultas,difficultas
dbg_book03_ch013,uada,uada
dbg_book03_ch013,aestus,aestus
dbg_book03_ch013,admodum,admodum
dbg_book03_ch013,item,item
dbg_book03_ch013,puppes,puppes
dbg_book03_ch013,transtra,transtra
dbg_book03_ch013,clauis,clauis
dbg_book03_ch013,usus,usus
dbg_book03_ch013,impetus,impetus
dbg_book03_ch013,congressus,congressus
dbg_book03_ch013,natura,natura
dbg_book03_ch013,ui,ui
dbg_book03_ch013,causa,causa
dbg_book03_ch013,uentus,uentus
dbg_book03_ch013,saxa,saxa
dbg_book03_ch013,cotes,cotes
dbg_book03_ch013,casus,casus
dbg_book03_ch014,tantum,tantum
dbg_book03_ch014,qui,qui
dbg_book03_ch014,autem,autem
dbg_book03_ch014,tela,tela
dbg_book03_ch014,forma,forma
dbg_book03_ch014,qui,qui
dbg_book03_ch014,omnis,omnis
dbg_book03_ch014,spes,spes
dbg_book03_ch014,omnis,omnis
dbg_book03_ch014,usus,usus
dbg_book03_ch014,caesaris,caesaris
dbg_book03_ch014,omnis,omnis
dbg_book03_ch014,propinquus,propinquus
dbg_book03_ch014,auxilium,auxilium
dbg_book03_ch014,fuga,fuga
dbg_book03_ch014,uentus,uentus
dbg_book03_ch014,tranquillitas,tranquillitas
dbg_book03_ch014,negotium,negotium
dbg_book03_ch014,hora,hora
dbg_book03_ch014,iiii,iiii
dbg_book03_ch015,omnis,omnis
dbg_book03_ch015,iuuentus,iuuentus
dbg_book03_ch015,oppida,oppida
dbg_book03_ch015,tempus,tempus
dbg_book03_ch015,ius,ius
dbg_book03_ch015,corona,corona
dbg_book03_ch015,titurius,titurius
dbg_book03_ch015,sabinus,sabinus
dbg_book03_ch015,portas,portas
dbg_book03_ch015,spes,spes
dbg_book03_ch015,cultura,cultura
dbg_book03_ch015,sabinus,sabinus
dbg_book03_ch015,solum,solum
dbg_book03_ch015,sabinus,sabinus
dbg_book03_ch015,causa,causa
dbg_book03_ch015,qui,qui
dbg_book03_ch016,causa,causa
dbg_book03_ch016,qui,qui
dbg_book03_ch016,perfuga,perfuga
dbg_book03_ch016,sabinus,sabinus
dbg_book03_ch016,causa,causa
dbg_book03_ch016,consilium,consilium
dbg_book03_ch016,inopia,inopia
dbg_book03_ch016,spes,spes
dbg_book03_ch016,prius,prius
dbg_book03_ch016,arma,arma
dbg_book03_ch016,uictoria,uictoria
dbg_book03_ch017,locus,locus
dbg_book03_ch017,sabinus,sabinus
dbg_book03_ch017,signum,signum
dbg_book03_ch017,inscientia,inscientia
dbg_book03_ch017,terga,terga
dbg_book03_ch017,qui,qui
dbg_book03_ch017,fuga,fuga
dbg_book03_ch017,pugna,pugna
dbg_book03_ch017,sabinus,sabinus
dbg_book03_ch017,uictoria,uictoria
dbg_book03_ch017,animus,animus
dbg_book03_ch017,mollis,mollis
dbg_book03_ch018,ualerius,ualerius
dbg_book03_ch018,praeconinus,praeconinus
dbg_book03_ch018,tolosa,tolosa
dbg_book03_ch018,proelium,proelium
dbg_book03_ch018,proelium,proelium
dbg_book03_ch019,autem,autem
dbg_book03_ch019,reliquis,reliquis
dbg_book03_ch019,tandem,tandem
dbg_book03_ch019,terga,terga
dbg_book03_ch019,crassus,crassus
dbg_book03_ch019,sotiatium,sotiatium
dbg_book03_ch019,propterea,propterea
dbg_book03_ch019,diligentia,diligentia
dbg_book03_ch019,arma,arma
dbg_book03_ch020,adiatunnus,adiatunnus
dbg_book03_ch020,qui,qui
dbg_book03_ch020,uita,uita
dbg_book03_ch020,memoria,memoria
dbg_book03_ch020,quisquam,quisquam
dbg_book03_ch020,qui,qui
dbg_book03_ch020,adiatunnus,adiatunnus
dbg_book03_ch020,conatus,conatus
dbg_book03_ch020,arma,arma
dbg_book03_ch021,crassus,crassus
dbg_book03_ch021,tarusatium,tarusatium
dbg_book03_ch021,profectus,profectus
dbg_book03_ch021,natura,natura
dbg_book03_ch021,ii,ii
dbg_book03_ch021,qui,qui
dbg_book03_ch021,militaris,militaris
dbg_book03_ch021,crassus,crassus
dbg_book03_ch021,frumentum,frumentum
dbg_book03_ch021,pugna,pugna
dbg_book03_ch021,consilium,consilium
dbg_book03_ch021,idem,idem
dbg_book03_ch022,uictoria,uictoria
dbg_book03_ch022,crassus,crassus
dbg_book03_ch023,telis,telis
dbg_book03_ch023,crassus,crassus
dbg_book03_ch023,item,item
dbg_book03_ch023,diligentia,diligentia
dbg_book03_ch023,porta,porta
dbg_book03_ch024,crassus,crassus
dbg_book03_ch024,prius,prius
dbg_book03_ch024,fuga,fuga
dbg_book03_ch024,equitatus,equitatus
dbg_book03_ch024,aquitania,aquitania
dbg_book03_ch025,pugna,pugna
dbg_book03_ch025,elusates,elusates
dbg_book03_ch026,aestas,aestas
dbg_book03_ch026,qui,qui
dbg_book03_ch026,umquam,umquam
dbg_book03_ch026,qui,qui
dbg_book03_ch026,initium,initium
dbg_book03_ch026,uisus,uisus
dbg_book03_ch026,arma,arma
dbg_book03_ch027,reliquis,reliquis
dbg_book03_ch027,quis,quis
dbg_book03_ch027,impetus,impetus
dbg_book03_ch027,latus,latus
dbg_book03_ch027,pecus,pecus
dbg_book03_ch027,opus,opus
dbg_book03_ch027,reliquis,reliquis
dbg_book03_ch027,item,item
dbg_book04_ch001,qui,qui
dbg_book04_ch001,annus,annus
dbg_book04_ch001,item,item
dbg_book04_ch001,tencteri,tencteri
dbg_book04_ch001,rhenus,rhenus
dbg_book04_ch001,causa,causa
dbg_book04_ch001,cultura,cultura
dbg_book04_ch001,centum,centum
dbg_book04_ch001,causa,causa
dbg_book04_ch001,qui,qui
dbg_book04_ch001,rursus,rursus
dbg_book04_ch001,cultura,cultura
dbg_book04_ch001,usus,usus
dbg_book04_ch001,causa,causa
dbg_book04_ch001,disciplina,disciplina
dbg_book04_ch002,aditus,aditus
dbg_book04_ch002,deformia,deformia
dbg_book04_ch002,usus,usus
dbg_book04_ch002,turpius,turpius
dbg_book04_ch002,quemuis,quemuis
dbg_book04_ch002,uinum,uinum
dbg_book04_ch003,ii,ii
dbg_book04_ch003,propterea,propterea
dbg_book04_ch004,causa,causa
dbg_book04_ch004,qui,qui
dbg_book04_ch004,cis,cis
dbg_book04_ch004,sedes,sedes
dbg_book04_ch004,rursus,rursus
dbg_book04_ch004,qui,qui
dbg_book04_ch004,prius,prius
dbg_book04_ch005,ueritus,ueritus
dbg_book04_ch005,inuitos,inuitos
dbg_book04_ch005,uulgus,uulgus
dbg_book04_ch006,qui,qui
dbg_book04_ch007,inuitos,inuitos
dbg_book04_ch008,exitus,exitus
dbg_book04_ch008,qui,qui
dbg_book04_ch008,qui,qui
dbg_book04_ch008,auxilium,auxilium
dbg_book04_ch009,interea,interea
dbg_book04_ch009,equitatus,equitatus
dbg_book04_ch009,causa,causa
dbg_book04_ch009,causa,causa
dbg_book04_ch010,mosa,mosa
dbg_book04_ch010,qui,qui
dbg_book04_ch010,uacalus,uacalus
dbg_book04_ch010,oceanum,oceanum
dbg_book04_ch010,rhenus,rhenus
dbg_book04_ch010,autem,autem
dbg_book04_ch010,qui,qui
dbg_book04_ch010,qui,qui
dbg_book04_ch010,ouis,ouis
dbg_book04_ch010,oceanum,oceanum
dbg_book04_ch011,xii,xii
dbg_book04_ch011,qui,qui
dbg_book04_ch011,qui,qui
dbg_book04_ch011,pugna,pugna
dbg_book04_ch011,spatium,spatium
dbg_book04_ch011,mora,mora
dbg_book04_ch011,qui,qui
dbg_book04_ch011,causa,causa
dbg_book04_ch011,qui,qui
dbg_book04_ch011,qui,qui
dbg_book04_ch011,propius,propius
dbg_book04_ch012,numerus,numerus
dbg_book04_ch012,ii,ii
dbg_book04_ch012,qui,qui
dbg_book04_ch012,causa,causa
dbg_book04_ch012,nondum,nondum
dbg_book04_ch012,is,is
dbg_book04_ch012,rursus,rursus
dbg_book04_ch012,prius,prius
dbg_book04_ch012,fuga,fuga
dbg_book04_ch012,aquitanus,aquitanus
dbg_book04_ch012,auus,auus
dbg_book04_ch012,regnum,regnum
dbg_book04_ch012,amicus,amicus
dbg_book04_ch012,auxilium,auxilium
dbg_book04_ch012,circumuentus,circumuentus
dbg_book04_ch012,qui,qui
dbg_book04_ch013,qui,qui
dbg_book04_ch013,dolum,dolum
dbg_book04_ch013,equitatus,equitatus
dbg_book04_ch013,quantum,quantum
dbg_book04_ch013,sui,sui
dbg_book04_ch013,causa,causa
dbg_book04_ch013,proelium,proelium
dbg_book04_ch014,uiii,uiii
dbg_book04_ch014,prius,prius
dbg_book04_ch014,qui,qui
dbg_book04_ch014,aduentus,aduentus
dbg_book04_ch014,arma,arma
dbg_book04_ch014,aduersus,aduersus
dbg_book04_ch014,fuga,fuga
dbg_book04_ch014,qui,qui
dbg_book04_ch014,arma,arma
dbg_book04_ch014,proelium,proelium
dbg_book04_ch015,tergum,tergum
dbg_book04_ch015,fuga,fuga
dbg_book04_ch015,incolumes,incolumes
dbg_book04_ch015,numerus,numerus
dbg_book04_ch016,equitatus,equitatus
dbg_book04_ch016,causa,causa
dbg_book04_ch016,qui,qui
dbg_book04_ch016,qui,qui
dbg_book04_ch016,imperium,imperium
dbg_book04_ch016,sui,sui
dbg_book04_ch016,autem,autem
dbg_book04_ch016,qui,qui
dbg_book04_ch016,transrhenanis,transrhenanis
dbg_book04_ch016,auxilium,auxilium
dbg_book04_ch016,auxilium,auxilium
dbg_book04_ch016,tantum,tantum
dbg_book04_ch016,amicitia,amicitia
dbg_book04_ch017,difficultas,difficultas
dbg_book04_ch017,perpendiculum,perpendiculum
dbg_book04_ch017,secundum,secundum
dbg_book04_ch017,item,item
dbg_book04_ch017,quantum,quantum
dbg_book04_ch017,iunctura,iunctura
dbg_book04_ch017,fibulis,fibulis
dbg_book04_ch017,disclusis,disclusis
dbg_book04_ch017,natura,natura
dbg_book04_ch017,uis,uis
dbg_book04_ch017,materia,materia
dbg_book04_ch017,item,item
dbg_book04_ch017,causa,causa
dbg_book04_ch017,uis,uis
dbg_book04_ch018,materia,materia
dbg_book04_ch018,fuga,fuga
dbg_book04_ch019,auxilium,auxilium
dbg_book04_ch019,pollicitus,pollicitus
dbg_book04_ch019,qui,qui
dbg_book04_ch019,arma,arma
dbg_book04_ch019,causa,causa
dbg_book04_ch019,ubios,ubios
dbg_book04_ch020,omnis,omnis
dbg_book04_ch020,tempus,tempus
dbg_book04_ch020,genus,genus
dbg_book04_ch020,portus,portus
dbg_book04_ch020,aditus,aditus
dbg_book04_ch020,quisquam,quisquam
dbg_book04_ch020,qui,qui
dbg_book04_ch020,portus,portus
dbg_book04_ch021,prius,prius
dbg_book04_ch021,periculum,periculum
dbg_book04_ch021,qui,qui
dbg_book04_ch021,pollicitus,pollicitus
dbg_book04_ch021,sententia,sententia
dbg_book04_ch021,consilium,consilium
dbg_book04_ch021,auctoritas,auctoritas
dbg_book04_ch021,quantum,quantum
dbg_book04_ch021,qui,qui
dbg_book04_ch022,causa,causa
dbg_book04_ch022,qui,qui
dbg_book04_ch022,tergum,tergum
dbg_book04_ch022,tempus,tempus
dbg_book04_ch022,uiii,uiii
dbg_book04_ch022,sulpicium,sulpicium
dbg_book04_ch023,iii,iii
dbg_book04_ch023,uigilia,uigilia
dbg_book04_ch023,hora,hora
dbg_book04_ch023,iiii,iiii
dbg_book04_ch023,natura,natura
dbg_book04_ch023,litus,litus
dbg_book04_ch023,nequaquam,nequaquam
dbg_book04_ch023,militaris,militaris
dbg_book04_ch023,tempus,tempus
dbg_book04_ch023,secundum,secundum
dbg_book04_ch023,uii,uii
dbg_book04_ch023,progressus,progressus
dbg_book04_ch024,difficultas,difficultas
dbg_book04_ch024,autem,autem
dbg_book04_ch024,tela,tela
dbg_book04_ch025,species,species
dbg_book04_ch025,motus,motus
dbg_book04_ch025,latus,latus
dbg_book04_ch025,fundis,fundis
dbg_book04_ch025,figura,figura
dbg_book04_ch025,qui,qui
dbg_book04_ch025,officium,officium
dbg_book04_ch025,tantum,tantum
dbg_book04_ch025,dedecus,dedecus
dbg_book04_ch025,item,item
dbg_book04_ch026,alius,alius
dbg_book04_ch026,tela,tela
dbg_book04_ch026,item,item
dbg_book04_ch027,fuga,fuga
dbg_book04_ch027,caesaris,caesaris
dbg_book04_ch027,questus,questus
dbg_book04_ch027,causa,causa
dbg_book04_ch027,interea,interea
dbg_book04_ch028,tempestas,tempestas
dbg_book04_ch028,propius,propius
dbg_book04_ch029,luna,luna
dbg_book04_ch029,qui,qui
dbg_book04_ch029,aestus,aestus
dbg_book04_ch029,aestus,aestus
dbg_book04_ch029,tempestas,tempestas
dbg_book04_ch029,facultas,facultas
dbg_book04_ch029,frumentum,frumentum
dbg_book04_ch030,qui,qui
dbg_book04_ch030,proelium,proelium
dbg_book04_ch030,frumentum,frumentum
dbg_book04_ch030,causa,causa
dbg_book04_ch030,rursus,rursus
dbg_book04_ch031,nondum,nondum
dbg_book04_ch031,casus,casus
dbg_book04_ch031,frumentum,frumentum
dbg_book04_ch031,materia,materia
dbg_book04_ch031,xii,xii
dbg_book04_ch031,reliquis,reliquis
dbg_book04_ch032,tempus,tempus
dbg_book04_ch032,ii,ii
dbg_book04_ch032,qui,qui
dbg_book04_ch032,reliquis,reliquis
dbg_book04_ch032,tela,tela
dbg_book04_ch032,reliquis,reliquis
dbg_book04_ch033,genus,genus
dbg_book04_ch033,tela,tela
dbg_book04_ch033,currus,currus
dbg_book04_ch033,tantum,tantum
dbg_book04_ch033,currus,currus
dbg_book04_ch034,auxilium,auxilium
dbg_book04_ch034,proelium,proelium
dbg_book04_ch034,tempus,tempus
dbg_book04_ch034,qui,qui
dbg_book04_ch034,pugna,pugna
dbg_book04_ch034,sui,sui
dbg_book04_ch034,facultas,facultas
dbg_book04_ch034,peditatus,peditatus
dbg_book04_ch035,idem,idem
dbg_book04_ch035,periculum,periculum
dbg_book04_ch035,terga,terga
dbg_book04_ch035,quantum,quantum
dbg_book04_ch036,infirmis,infirmis
dbg_book04_ch036,incolumes,incolumes
dbg_book04_ch036,portus,portus
dbg_book04_ch036,infra,infra
dbg_book04_ch037,arma,arma
dbg_book04_ch037,iiii,iiii
dbg_book04_ch037,equitatus,equitatus
dbg_book04_ch037,terga,terga
dbg_book04_ch037,numerus,numerus
dbg_book04_ch038,britannia,britannia
dbg_book04_ch038,qui,qui
dbg_book04_ch038,qui,qui
dbg_book04_ch038,titurius,titurius
dbg_book04_ch038,cotta,cotta
dbg_book04_ch038,qui,qui
dbg_book04_ch038,hiberna,hiberna
dbg_book04_ch038,britannia,britannia
dbg_book04_ch038,caesaris,caesaris
dbg_book05_ch001,fluctus,fluctus
dbg_book05_ch001,reliquis,reliquis
dbg_book05_ch001,humilitas,humilitas
dbg_book05_ch001,hispania,hispania
dbg_book05_ch001,qui,qui
dbg_book05_ch001,qui,qui
dbg_book05_ch002,inopia,inopia
dbg_book05_ch002,sescentas,sescentas
dbg_book05_ch002,qui,qui
dbg_book05_ch002,iiii,iiii
dbg_book05_ch003,indutiomarus,indutiomarus
dbg_book05_ch003,caesaris,caesaris
dbg_book05_ch003,amicitia,amicitia
dbg_book05_ch003,indutiomarus,indutiomarus
dbg_book05_ch003,qui,qui
dbg_book05_ch003,initium,initium
dbg_book05_ch003,posteaquam,posteaquam
dbg_book05_ch003,ueritus,ueritus
dbg_book05_ch003,indutiomarus,indutiomarus
dbg_book05_ch003,omnis,omnis
dbg_book05_ch004,causa,causa
dbg_book05_ch004,indutiomarus,indutiomarus
dbg_book05_ch004,qui,qui
dbg_book05_ch004,nos,nos
dbg_book05_ch005,itium,itium
dbg_book05_ch005,equitatus,equitatus
dbg_book05_ch006,aeduus,aeduus
dbg_book05_ch006,regnum,regnum
dbg_book05_ch006,causa,causa
dbg_book05_ch006,insuetus,insuetus
dbg_book05_ch006,posteaquam,posteaquam
dbg_book05_ch006,causa,causa
dbg_book05_ch006,consilium,consilium
dbg_book05_ch006,caesaris,caesaris
dbg_book05_ch006,reliquis,reliquis
dbg_book05_ch007,tantum,tantum
dbg_book05_ch007,uentus,uentus
dbg_book05_ch007,qui,qui
dbg_book05_ch007,omnis,omnis
dbg_book05_ch007,tandem,tandem
dbg_book05_ch007,equitatus,equitatus
dbg_book05_ch007,qui,qui
dbg_book05_ch007,imperium,imperium
dbg_book05_ch008,portus,portus
dbg_book05_ch008,rursus,rursus
dbg_book05_ch008,aestus,aestus
dbg_book05_ch008,uirtus,uirtus
dbg_book05_ch008,qui,qui
dbg_book05_ch008,uisus,uisus
dbg_book05_ch008,manus,manus
dbg_book05_ch008,sui,sui
dbg_book05_ch009,decem,decem
dbg_book05_ch009,qui,qui
dbg_book05_ch009,uigilia,uigilia
dbg_book05_ch009,ueritus,ueritus
dbg_book05_ch009,progressus,progressus
dbg_book05_ch009,xii,xii
dbg_book05_ch009,proelium,proelium
dbg_book05_ch009,natura,natura
dbg_book05_ch009,causa,causa
dbg_book05_ch009,succisis,succisis
dbg_book05_ch009,introitus,introitus
dbg_book05_ch009,tempus,tempus
dbg_book05_ch010,qui,qui
dbg_book05_ch010,qui,qui
dbg_book05_ch011,coram,coram
dbg_book05_ch011,fabros,fabros
dbg_book05_ch011,tamesis,tamesis
dbg_book05_ch011,reliquis,reliquis
dbg_book05_ch011,continentia,continentia
dbg_book05_ch012,insula,insula
dbg_book05_ch012,memoria,memoria
dbg_book05_ch012,qui,qui
dbg_book05_ch012,causa,causa
dbg_book05_ch012,qui,qui
dbg_book05_ch012,magnus,magnus
dbg_book05_ch012,numerus,numerus
dbg_book05_ch012,pondus,pondus
dbg_book05_ch012,ferrum,ferrum
dbg_book05_ch012,copia,copia
dbg_book05_ch012,materia,materia
dbg_book05_ch012,fas,fas
dbg_book05_ch012,causa,causa
dbg_book05_ch013,insula,insula
dbg_book05_ch013,natura,natura
dbg_book05_ch013,latus,latus
dbg_book05_ch013,angulus,angulus
dbg_book05_ch013,qui,qui
dbg_book05_ch013,hibernia,hibernia
dbg_book05_ch013,britannia,britannia
dbg_book05_ch013,insula,insula
dbg_book05_ch013,triginta,triginta
dbg_book05_ch013,bruma,bruma
dbg_book05_ch013,nos,nos
dbg_book05_ch013,aqua,aqua
dbg_book05_ch013,terra,terra
dbg_book05_ch013,angulus,angulus
dbg_book05_ch013,omnis,omnis
dbg_book05_ch013,insula,insula
dbg_book05_ch013,uicies,uicies
dbg_book05_ch013,centum,centum
dbg_book05_ch014,qui,qui
dbg_book05_ch014,omnis,omnis
dbg_book05_ch014,pugna,pugna
dbg_book05_ch014,labrum,labrum
dbg_book05_ch014,deni,deni
dbg_book05_ch014,qui,qui
dbg_book05_ch015,quintus,quintus
dbg_book05_ch015,laberius,laberius
dbg_book05_ch015,durus,durus
dbg_book05_ch015,tribunus,tribunus
dbg_book05_ch016,autem,autem
dbg_book05_ch016,propterea,propterea
dbg_book05_ch016,autem,autem
dbg_book05_ch016,idem,idem
dbg_book05_ch016,periculum,periculum
dbg_book05_ch016,numquam,numquam
dbg_book05_ch017,causa,causa
dbg_book05_ch017,tres,tres
dbg_book05_ch017,sui,sui
dbg_book05_ch017,fuga,fuga
dbg_book05_ch017,protinus,protinus
dbg_book05_ch017,tempus,tempus
dbg_book05_ch017,umquam,umquam
dbg_book05_ch018,ripa,ripa
dbg_book05_ch018,autem,autem
dbg_book05_ch018,aqua,aqua
dbg_book05_ch018,sudes,sudes
dbg_book05_ch018,aqua,aqua
dbg_book05_ch019,itinera,itinera
dbg_book05_ch019,uia,uia
dbg_book05_ch019,nos,nos
dbg_book05_ch019,equitatus,equitatus
dbg_book05_ch019,causa,causa
dbg_book05_ch019,tantum,tantum
dbg_book05_ch019,quantum,quantum
dbg_book05_ch020,caesaris,caesaris
dbg_book05_ch020,regnum,regnum
dbg_book05_ch020,fuga,fuga
dbg_book05_ch020,mandubracium,mandubracium
dbg_book05_ch020,qui,qui
dbg_book05_ch020,quadraginta,quadraginta
dbg_book05_ch021,magnus,magnus
dbg_book05_ch021,numerus,numerus
dbg_book05_ch021,autem,autem
dbg_book05_ch021,fossa,fossa
dbg_book05_ch021,causa,causa
dbg_book05_ch021,natura,natura
dbg_book05_ch021,magnus,magnus
dbg_book05_ch021,numerus,numerus
dbg_book05_ch021,fuga,fuga
dbg_book05_ch022,taximagulus,taximagulus
dbg_book05_ch022,motus,motus
dbg_book05_ch022,uectigalis,uectigalis
