"Caesar_DBC" "Caesar_DBG-01" "Caesar_DBG-02" "Caesar_DBG-03" "Caesar_DBG-04" "Caesar_DBG-05" "Caesar_DBG-06" "Caesar_DBG-07" "Hirtius_DBG-08"
"hostibus" 0.0154817934109487 0.0611845325501713 0.168390666345923 0.139392249790912 0.174672489082969 0.0677874186550976 0.0731528895391368 0.154657933042213 0.0926211793763507
"hunc" 0.0619271736437949 0.0244738130200685 0.0721674284339668 0.0278784499581823 0.0655021834061135 0.176247288503254 0.128017556693489 0.0727802037845706 0.0617474529175671
"l" 0.133143423334159 0.0978952520802741 0.0481116189559779 0.083635349874547 0.0436681222707424 0.0135574837310195 0 0 0.0308737264587836
"periculo" 0.0526380975972257 0.0856583455702398 0.0962232379119557 0.0278784499581823 0.0436681222707424 0.149132321041215 0.0182882223847842 0.0636826783114993 0.16980549552331
"post" 0.0588308149616052 0.0244738130200685 0.120279047389945 0.0557568999163646 0.174672489082969 0.0677874186550976 0.128017556693489 0.109170305676856 0.0154368632293918
"caesare" 0.0928907604656923 0.0978952520802741 0.0240558094779889 0.0278784499581823 0.0655021834061135 0.0677874186550976 0.0548646671543526 0.0363901018922853 0.0771843161469589
"facere" 0.0588308149616052 0.159079784630445 0.0481116189559779 0.0557568999163646 0.0436681222707424 0.0542299349240781 0.0365764447695684 0.100072780203785 0.0771843161469589
"pars" 0.0464453802328462 0.0244738130200685 0.0721674284339668 0.111513799832729 0.152838427947598 0.122017353579176 0.128017556693489 0.100072780203785 0.0308737264587836
"primum" 0.0805053257369334 0.0734214390602056 0.120279047389945 0.195149149707276 0.0436681222707424 0.0406724511930586 0.0365764447695684 0.0363901018922853 0.0771843161469589
"reliquis" 0.0712162496903641 0.0122369065100343 0.0481116189559779 0.111513799832729 0.0873362445414847 0.0677874186550976 0.182882223847842 0.0909752547307132 0.0154368632293918
"sub" 0.0619271736437949 0.0856583455702398 0.0721674284339668 0.083635349874547 0 0.135574837310195 0.0731528895391368 0.0727802037845706 0.0771843161469589
"at" 0.0650235323259846 0.0244738130200685 0.0481116189559779 0 0.131004366812227 0.162689804772234 0.0365764447695684 0.0727802037845706 0.0926211793763507
"bello" 0.0526380975972257 0.110132158590308 0.0240558094779889 0.0278784499581823 0.0873362445414847 0.0677874186550976 0.182882223847842 0.0909752547307132 0.0308737264587836
"animo" 0.0805053257369334 0.0489476260401371 0.0481116189559779 0.0278784499581823 0 0.0677874186550976 0.0548646671543526 0.127365356622999 0.0463105896881754
"consilium" 0.0650235323259846 0.0122369065100343 0.0481116189559779 0.083635349874547 0.0218340611353712 0.189804772234273 0.0365764447695684 0.0727802037845706 0.0926211793763507
"ei" 0.0495417389150359 0.110132158590308 0.0481116189559779 0.0278784499581823 0.0218340611353712 0.0813449023861171 0.146305779078274 0.0818777292576419 0.0926211793763507
"habere" 0.0681198910081744 0.122369065100343 0.0481116189559779 0.083635349874547 0.0218340611353712 0.0542299349240781 0.091441111923921 0.0727802037845706 0.0463105896881754
"multitudine" 0.0557344562794154 0.0489476260401371 0.168390666345923 0.139392249790912 0.0655021834061135 0.0813449023861171 0.0548646671543526 0.0818777292576419 0.0463105896881754
"superioribus" 0.105276195194451 0.0244738130200685 0.0240558094779889 0.0557568999163646 0.0436681222707424 0.0135574837310195 0.0182882223847842 0.0818777292576419 0.0771843161469589
"duas" 0.0959871191478821 0.0489476260401371 0.0481116189559779 0.0557568999163646 0.0436681222707424 0.0135574837310195 0.0731528895391368 0.0363901018922853 0.0926211793763507
"iussit" 0.0805053257369334 0.0611845325501713 0.144334856867934 0 0.174672489082969 0.0542299349240781 0.0182882223847842 0.054585152838428 0
"populi" 0.024770869457518 0.318159569260891 0.0962232379119557 0.0278784499581823 0.131004366812227 0.0406724511930586 0.0365764447695684 0.027292576419214 0.0463105896881754
"summa" 0.0650235323259846 0.0734214390602056 0.0240558094779889 0.0278784499581823 0.0436681222707424 0.0542299349240781 0.109729334308705 0.0727802037845706 0.108058042605743
"cohortes" 0.12695070596978 0 0 0.0278784499581823 0.0218340611353712 0.0406724511930586 0.0365764447695684 0.0454876273653566 0.0308737264587836
"finibus" 0.00619271736437949 0.183553597650514 0.0962232379119557 0.0278784499581823 0.152838427947598 0.027114967462039 0.182882223847842 0.054585152838428 0.123494905835134
"impetum" 0.0774089670547436 0.0367107195301028 0.0721674284339668 0.083635349874547 0.0655021834061135 0.0813449023861171 0.0548646671543526 0.0454876273653566 0.0617474529175671
"peruenit" 0.0897944017835026 0.0489476260401371 0.0481116189559779 0.0278784499581823 0.0218340611353712 0.0542299349240781 0.0731528895391368 0.0727802037845706 0.0308737264587836
"suo" 0.0526380975972257 0.17131669114048 0.0240558094779889 0.0557568999163646 0.0655021834061135 0.0542299349240781 0 0.0636826783114993 0.108058042605743
"arma" 0.0557344562794154 0.0367107195301028 0.0481116189559779 0.111513799832729 0.0873362445414847 0.0406724511930586 0.0182882223847842 0.13646288209607 0.0617474529175671
"cohortibus" 0.0990834778300718 0 0.0240558094779889 0.139392249790912 0 0.0406724511930586 0.0182882223847842 0.054585152838428 0.0926211793763507
"hac" 0.0464453802328462 0.0856583455702398 0.0721674284339668 0.139392249790912 0.0218340611353712 0.135574837310195 0.0548646671543526 0.0727802037845706 0.0308737264587836
"interim" 0.0495417389150359 0.0367107195301028 0.0962232379119557 0.083635349874547 0.152838427947598 0.108459869848156 0.0365764447695684 0.0363901018922853 0.108058042605743
"minus" 0.0371563041862769 0.17131669114048 0.0962232379119557 0.0557568999163646 0.0218340611353712 0.0949023861171367 0.0365764447695684 0.0727802037845706 0.0617474529175671
"pompei" 0.154817934109487 0 0 0 0 0 0 0.00909752547307132 0.0463105896881754
"pompeium" 0.164107010156056 0 0 0 0 0.0135574837310195 0 0 0
"suam" 0.0681198910081744 0.134605971610377 0.0240558094779889 0.0278784499581823 0.0436681222707424 0.0406724511930586 0.0548646671543526 0.0363901018922853 0.108058042605743
"loci" 0.0588308149616052 0.0244738130200685 0.0962232379119557 0.195149149707276 0.0218340611353712 0.0406724511930586 0.0182882223847842 0.109170305676856 0.0617474529175671
"uirtute" 0.0588308149616052 0.122369065100343 0.0962232379119557 0.111513799832729 0 0.0949023861171367 0.0731528895391368 0.0454876273653566 0
"fuit" 0.0588308149616052 0.0367107195301028 0.0481116189559779 0.111513799832729 0.152838427947598 0.0542299349240781 0.0548646671543526 0.0727802037845706 0.0308737264587836
"habebat" 0.0805053257369334 0.0856583455702398 0.0481116189559779 0.0278784499581823 0.0436681222707424 0.027114967462039 0.0548646671543526 0.027292576419214 0.0926211793763507
"sic" 0.0557344562794154 0.0244738130200685 0.0721674284339668 0.083635349874547 0.0218340611353712 0.0949023861171367 0.0731528895391368 0.0909752547307132 0.0617474529175671
"eis" 0.0154817934109487 0 0 0 0 0.338937093275488 0.091441111923921 0.109170305676856 0.0617474529175671
"munitiones" 0.0650235323259846 0 0.0240558094779889 0.083635349874547 0 0.0677874186550976 0.0548646671543526 0.154657933042213 0.0154368632293918
"nec" 0.0309635868218974 0.0244738130200685 0 0 0.0218340611353712 0.027114967462039 0.0365764447695684 0.200145560407569 0.185242358752701
"numerum" 0.0588308149616052 0.0856583455702398 0.0481116189559779 0.083635349874547 0.0873362445414847 0.0406724511930586 0.0182882223847842 0.0909752547307132 0.0308737264587836
"equitibus" 0.0681198910081744 0.0367107195301028 0 0 0.0436681222707424 0.108459869848156 0.0365764447695684 0.0727802037845706 0.0771843161469589
"maxime" 0.0588308149616052 0.0489476260401371 0.0240558094779889 0.0557568999163646 0.0436681222707424 0.0949023861171367 0.0731528895391368 0.0636826783114993 0.0617474529175671
"nauium" 0.0959871191478821 0 0 0.195149149707276 0.174672489082969 0.0542299349240781 0 0 0
"omnis" 0.0557344562794154 0.0244738130200685 0.0481116189559779 0.139392249790912 0.0218340611353712 0.0813449023861171 0.0731528895391368 0.0727802037845706 0.0617474529175671
"paulo" 0.0588308149616052 0.0122369065100343 0.0240558094779889 0.0278784499581823 0.131004366812227 0.0542299349240781 0.0548646671543526 0.109170305676856 0.0463105896881754
"proelium" 0.0464453802328462 0.159079784630445 0.0481116189559779 0.083635349874547 0.0873362445414847 0.027114967462039 0.0365764447695684 0.0454876273653566 0.0617474529175671
"c" 0.0774089670547436 0.0978952520802741 0 0.0278784499581823 0.0436681222707424 0 0 0.00909752547307132 0.185242358752701
"hi" 0.0526380975972257 0.0611845325501713 0.0962232379119557 0.0557568999163646 0.0655021834061135 0.0406724511930586 0.146305779078274 0.0454876273653566 0.0308737264587836
"rhenum" 0 0.183553597650514 0.0721674284339668 0 0.349344978165939 0.0813449023861171 0.128017556693489 0.00909752547307132 0.0154368632293918
"simul" 0.0805053257369334 0.0122369065100343 0.0240558094779889 0.0278784499581823 0.131004366812227 0.027114967462039 0.091441111923921 0.054585152838428 0.0154368632293918
"spatio" 0.0712162496903641 0.0122369065100343 0.0240558094779889 0.111513799832729 0.0873362445414847 0.0542299349240781 0.0548646671543526 0.0727802037845706 0.0154368632293918
"sui" 0.0650235323259846 0.0611845325501713 0 0.0557568999163646 0.0655021834061135 0.0677874186550976 0.0731528895391368 0.0363901018922853 0.0771843161469589
"castrorum" 0.0681198910081744 0 0.0481116189559779 0.111513799832729 0.0436681222707424 0.0949023861171367 0.0548646671543526 0.0454876273653566 0.0463105896881754
"dies" 0.0433490215506564 0.0734214390602056 0 0.0557568999163646 0.0873362445414847 0.108459869848156 0.0548646671543526 0.0454876273653566 0.0926211793763507
"eadem" 0.0464453802328462 0.0367107195301028 0.0721674284339668 0.111513799832729 0.0873362445414847 0.0406724511930586 0.128017556693489 0.0636826783114993 0.0308737264587836
"ille" 0.0743126083725539 0.0244738130200685 0 0 0 0.122017353579176 0.0548646671543526 0.0727802037845706 0.0308737264587836
"nocte" 0.0619271736437949 0.0489476260401371 0.0721674284339668 0.0557568999163646 0.0655021834061135 0.0677874186550976 0.0182882223847842 0.0636826783114993 0.0463105896881754
"caesari" 0.0681198910081744 0.146842878120411 0.0240558094779889 0.0278784499581823 0.0655021834061135 0.0406724511930586 0 0.0363901018922853 0
"constituit" 0.0464453802328462 0.0244738130200685 0.0481116189559779 0.0557568999163646 0.0873362445414847 0.0406724511930586 0.0731528895391368 0.100072780203785 0.0463105896881754
"facta" 0.0495417389150359 0.0489476260401371 0.144334856867934 0.167270699749094 0.0873362445414847 0.0542299349240781 0.0731528895391368 0.0181950509461426 0
"hos" 0.0588308149616052 0.0611845325501713 0.0240558094779889 0 0.0655021834061135 0.0406724511930586 0.128017556693489 0.054585152838428 0.0308737264587836
"hostem" 0.0495417389150359 0.0489476260401371 0 0.0557568999163646 0.0873362445414847 0.0677874186550976 0.0731528895391368 0.0454876273653566 0.0926211793763507
"magnum" 0.0650235323259846 0.0611845325501713 0.0721674284339668 0.0278784499581823 0.0436681222707424 0.027114967462039 0.0182882223847842 0.054585152838428 0.0771843161469589
"supra" 0.0588308149616052 0.0122369065100343 0.0721674284339668 0.0278784499581823 0.109170305676856 0.0813449023861171 0.109729334308705 0.0363901018922853 0.0154368632293918
"equitatus" 0.0681198910081744 0.0122369065100343 0 0.083635349874547 0.0873362445414847 0.0677874186550976 0 0.0727802037845706 0.0308737264587836
"m" 0.0928907604656923 0.0856583455702398 0 0.0278784499581823 0.0218340611353712 0.0135574837310195 0 0 0.0771843161469589
"natura" 0.0464453802328462 0.0367107195301028 0.120279047389945 0.111513799832729 0.0436681222707424 0.0542299349240781 0.0548646671543526 0.0454876273653566 0.0617474529175671
"obsides" 0 0.159079784630445 0.0962232379119557 0.083635349874547 0.109170305676856 0.0677874186550976 0.0365764447695684 0.0727802037845706 0.0771843161469589
"partes" 0.0340599455040872 0.0489476260401371 0.0240558094779889 0.0278784499581823 0.0873362445414847 0.0406724511930586 0.109729334308705 0.0727802037845706 0.108058042605743
"sit" 0.0588308149616052 0.0856583455702398 0.0481116189559779 0.0278784499581823 0.0218340611353712 0.0542299349240781 0.0548646671543526 0.0636826783114993 0.0154368632293918
"undique" 0.0309635868218974 0.0367107195301028 0.0481116189559779 0.139392249790912 0.0655021834061135 0.0677874186550976 0.0548646671543526 0.0454876273653566 0.138931769064526
"fore" 0.0619271736437949 0.0489476260401371 0 0 0.109170305676856 0.0406724511930586 0.0731528895391368 0.0363901018922853 0.0617474529175671
"item" 0.0526380975972257 0.0856583455702398 0.144334856867934 0.139392249790912 0.109170305676856 0 0.0365764447695684 0.0181950509461426 0
"quin" 0.0526380975972257 0.0856583455702398 0.0481116189559779 0.083635349874547 0.0436681222707424 0.0406724511930586 0.0182882223847842 0.054585152838428 0.0463105896881754
"satis" 0.0371563041862769 0.122369065100343 0 0.139392249790912 0.152838427947598 0.027114967462039 0 0.027292576419214 0.0771843161469589
"subito" 0.0433490215506564 0.0244738130200685 0.0481116189559779 0.195149149707276 0.0655021834061135 0.0542299349240781 0.0182882223847842 0.0909752547307132 0.0154368632293918
"superiore" 0.0340599455040872 0.0367107195301028 0.0962232379119557 0.0557568999163646 0.0655021834061135 0.0949023861171367 0.0182882223847842 0.0363901018922853 0.138931769064526
"tantum" 0.0495417389150359 0 0.0481116189559779 0.083635349874547 0.0655021834061135 0.0542299349240781 0.0731528895391368 0.0363901018922853 0.123494905835134
"totius" 0.0371563041862769 0.110132158590308 0.0721674284339668 0.0278784499581823 0.0218340611353712 0.0542299349240781 0.091441111923921 0.0727802037845706 0.0154368632293918
"uideretur" 0.0650235323259846 0.0122369065100343 0.0481116189559779 0 0 0.0406724511930586 0.0731528895391368 0.0909752547307132 0.0463105896881754
"agmen" 0.0588308149616052 0.0367107195301028 0.0481116189559779 0.0278784499581823 0.0436681222707424 0 0.0182882223847842 0.0727802037845706 0.108058042605743
"fieri" 0.0557344562794154 0.0122369065100343 0.0721674284339668 0.167270699749094 0.0436681222707424 0.0949023861171367 0.0365764447695684 0.0363901018922853 0
"opere" 0.0588308149616052 0.0122369065100343 0.144334856867934 0.0278784499581823 0.0436681222707424 0.027114967462039 0 0.109170305676856 0
"proficiscitur" 0.0526380975972257 0 0 0 0.0436681222707424 0.0813449023861171 0.0731528895391368 0.0727802037845706 0.0926211793763507
"suorum" 0.0495417389150359 0.0122369065100343 0 0 0.0655021834061135 0 0 0.100072780203785 0.185242358752701
"tanta" 0.0309635868218974 0.0367107195301028 0.192446475823911 0.111513799832729 0.0436681222707424 0.0542299349240781 0.0365764447695684 0.0636826783114993 0.0463105896881754
"contendit" 0.0309635868218974 0.0978952520802741 0.0481116189559779 0.111513799832729 0.0436681222707424 0.0542299349240781 0.0548646671543526 0.0363901018922853 0.0771843161469589
"duabus" 0.0557344562794154 0.0122369065100343 0.0240558094779889 0.0557568999163646 0 0.027114967462039 0.0365764447695684 0.0909752547307132 0.0926211793763507
"dum" 0.0402526628684667 0.0611845325501713 0 0.0278784499581823 0.109170305676856 0.0542299349240781 0.0182882223847842 0.0909752547307132 0.0463105896881754
"galliam" 0.0185781520931385 0.159079784630445 0.0240558094779889 0.0557568999163646 0.0873362445414847 0.0949023861171367 0.0365764447695684 0.027292576419214 0.0617474529175671
"idem" 0.0712162496903641 0.0611845325501713 0 0.0557568999163646 0.0218340611353712 0.0542299349240781 0.0182882223847842 0.0363901018922853 0.0308737264587836
"legati" 0.0433490215506564 0.0611845325501713 0.0240558094779889 0.0278784499581823 0.240174672489083 0.0135574837310195 0 0.054585152838428 0.0463105896881754
"magnam" 0.0495417389150359 0.0856583455702398 0.0962232379119557 0.0278784499581823 0.0436681222707424 0.0813449023861171 0.0365764447695684 0.0181950509461426 0.0308737264587836
"muro" 0.0650235323259846 0 0.168390666345923 0 0 0 0.0182882223847842 0.118267831149927 0
"paene" 0.0650235323259846 0.0367107195301028 0.0481116189559779 0 0 0.0135574837310195 0.128017556693489 0.0363901018922853 0.0617474529175671
"reliquas" 0.0681198910081744 0.0244738130200685 0.0240558094779889 0 0.0436681222707424 0.0135574837310195 0.0365764447695684 0.0909752547307132 0.0308737264587836
"coeperunt" 0.0340599455040872 0.0734214390602056 0.0962232379119557 0.083635349874547 0.0436681222707424 0.122017353579176 0 0.054585152838428 0
"diei" 0.0588308149616052 0.0489476260401371 0.0721674284339668 0 0.0655021834061135 0.0949023861171367 0 0.0363901018922853 0.0154368632293918
"facile" 0.0340599455040872 0.0611845325501713 0.0962232379119557 0.083635349874547 0.0218340611353712 0.0677874186550976 0 0.0727802037845706 0.0617474529175671
